,Min,Max
GLUTAMATE_SYNTHASE_NADH_RXN_p_Open,0.023136405809563096,0.0
GLUTAMIDOTRANS_RXN_p_Close,0.0,0.0
GLUTAMIDOTRANS_RXN_p_Day,0.0,0.0
GLUTAMIDOTRANS_RXN_p_Night,0.0,0.0
GLUTAMIDOTRANS_RXN_p_Open,0.0,0.0
GLUTAMINESYN_RXN_c_Close,0.0,0.0
GLUTAMINESYN_RXN_c_Day,0.5169704119741516,0.0
GLUTAMINESYN_RXN_c_Night,0.0,0.0
GLUTAMINESYN_RXN_c_Open,0.02313640576846553,0.0
GLUTAMINESYN_RXN_m_Close,0.0,0.0
GLUTAMINESYN_RXN_m_Day,0.5169704119700409,0.0
GLUTAMINESYN_RXN_m_Night,0.0,0.0
GLUTAMINESYN_RXN_m_Open,0.023136405755086655,0.0
GLUTAMINESYN_RXN_p_Close,0.0,0.0
GLUTAMINESYN_RXN_p_Day,0.5169704119459074,0.0
GLUTAMINESYN_RXN_p_Night,0.0,0.0
GLUTAMINESYN_RXN_p_Open,0.02313640571378528,0.0
GLUTAMINE_TRNA_LIGASE_RXN_c_Close,0.0,0.0
GLUTAMINE_TRNA_LIGASE_RXN_c_Day,0.0,0.0
GLUTAMINE_TRNA_LIGASE_RXN_c_Night,0.0,0.0
GLUTAMINE_TRNA_LIGASE_RXN_c_Open,0.0,0.0
GLUTATHIONE_PEROXIDASE_RXN_p_Close,0.0,0.0
GLUTATHIONE_PEROXIDASE_RXN_p_Day,0.0,0.0
GLUTATHIONE_PEROXIDASE_RXN_p_Night,0.0,0.0
GLUTATHIONE_PEROXIDASE_RXN_p_Open,0.0,0.0
GLUTATHIONE_REDUCT_NADPH_RXN_p_Close,0.0,0.0
GLUTATHIONE_REDUCT_NADPH_RXN_p_Day,0.0,0.0
GLUTATHIONE_REDUCT_NADPH_RXN_p_Night,0.0,0.0
GLUTATHIONE_REDUCT_NADPH_RXN_p_Open,0.0,0.0
GLUTDECARBOX_RXN_c_Close,0.0,0.0
GLUTDECARBOX_RXN_c_Day,0.0,0.0
GLUTDECARBOX_RXN_c_Night,0.0,0.0
GLUTDECARBOX_RXN_c_Open,0.0,0.0
GLUTKIN_RXN_c_Close,0.0,0.0
GLUTKIN_RXN_c_Day,0.0,0.0
GLUTKIN_RXN_c_Night,0.0,0.0
GLUTKIN_RXN_c_Open,0.0,0.0
GLUTSEMIALDEHYDRROG_RXN_c_Close,0.0,0.0
GLUTSEMIALDEHYDRROG_RXN_c_Day,0.0,0.0
GLUTSEMIALDEHYDRROG_RXN_c_Night,0.0,0.0
GLUTSEMIALDEHYDRROG_RXN_c_Open,0.0,0.0
GLY3KIN_RXN_p_Close,0.0,0.0
GLY3KIN_RXN_p_Day,0.5169704119450823,0.5169704119444428
GLY3KIN_RXN_p_Night,0.0,0.0
GLY3KIN_RXN_p_Open,0.02313640573628327,0.023136405734574064
GLYC3PDEHYDROGBIOSYN_RXN_c_Close,0.0,0.0
GLYC3PDEHYDROGBIOSYN_RXN_c_Day,1.4701223941907883e-10,0.0
GLYC3PDEHYDROGBIOSYN_RXN_c_Night,0.0,0.0
GLYC3PDEHYDROGBIOSYN_RXN_c_Open,0.0,0.0
GLYCERATE_GLYCOLLATE_pc_Close,0.0,0.0
GLYCERATE_GLYCOLLATE_pc_Day,0.5169704119446088,0.5169704119445144
GLYCERATE_GLYCOLLATE_pc_Night,0.0,0.0
GLYCERATE_GLYCOLLATE_pc_Open,0.023136405733394823,0.023136405733944657
GLYCINE_AMINOTRANSFERASE_RXN_x_Close,0.0,-1000.0
GLYCINE_AMINOTRANSFERASE_RXN_x_Day,0.5169704119432481,-999.4830295880587
GLYCINE_AMINOTRANSFERASE_RXN_x_Night,0.0,-1000.0
GLYCINE_AMINOTRANSFERASE_RXN_x_Open,0.023136405737056404,-999.9768635942686
GLYCINE_TRNA_LIGASE_RXN_c_Close,0.0,0.0
GLYCINE_TRNA_LIGASE_RXN_c_Day,0.0,0.0
GLYCINE_TRNA_LIGASE_RXN_c_Night,0.0,0.0
GLYCINE_TRNA_LIGASE_RXN_c_Open,0.0,0.0
GLYCOGENSYN_RXN_p_Close,1.5736334523231277,1.5736334523199957
GLYCOGENSYN_RXN_p_Day,0.07080867661232304,0.07080867661968693
GLYCOGENSYN_RXN_p_Night,0.0,0.0
GLYCOGENSYN_RXN_p_Open,0.019280338114233693,0.019280338112386258
GLYOHMETRANS_RXN_c_Close,1000.0,-1000.0
GLYOHMETRANS_RXN_c_Day,1000.0,-1000.0
GLYOHMETRANS_RXN_c_Night,1000.0,-1000.0
GLYOHMETRANS_RXN_c_Open,1000.0,-1000.0
GLYOHMETRANS_RXN_m_Close,999.9999999999977,-999.9999999999977
GLYOHMETRANS_RXN_m_Day,999.4830295880537,-999.4830295880558
GLYOHMETRANS_RXN_m_Night,1000.0,-1000.0
GLYOHMETRANS_RXN_m_Open,999.9768635942684,-999.9768635942684
GLYOHMETRANS_RXN_p_Close,1000.0,-1000.0000000000005
GLYOHMETRANS_RXN_p_Day,1000.0,-1000.0
GLYOHMETRANS_RXN_p_Night,1000.0,-1000.0
GLYOHMETRANS_RXN_p_Open,1000.0,-1000.0000000000014
GLY_PROTON_rev_vc_Close,0.0,0.0
GLY_PROTON_rev_vc_Day,1.2339921037371127,0.0
GLY_PROTON_rev_vc_Night,0.0,0.0
GLY_PROTON_rev_vc_Open,0.0,0.0
GLY_PROTON_vc_Close,0.0,0.0
GLY_PROTON_vc_Day,1.233992103564181,0.0
GLY_PROTON_vc_Night,0.0,0.0
GLY_PROTON_vc_Open,0.0,0.0
GLY_mc_Close,1000.0,-1000.0
GLY_mc_Day,998.9660591761112,-1000.0
GLY_mc_Night,1000.0,-999.9999999999976
GLY_mc_Open,999.9537271885251,-1000.0
GLY_pc_Close,1000.0,-1000.0
GLY_pc_Day,1000.0,-1000.0
GLY_pc_Night,999.9999999996362,-1000.0
GLY_pc_Open,1000.0,-999.9999999999997
GLY_xc_Close,0.0,0.0
GLY_xc_Day,1.03394082388933,1.0339408238882724
GLY_xc_Night,0.0,0.0
GLY_xc_Open,0.04627281147296308,0.046272811444619824
GPH_RXN_p_Close,0.0,0.0
GPH_RXN_p_Day,1.0339408238951364,1.0339408238877577
GPH_RXN_p_Night,0.0,0.0
GPH_RXN_p_Open,0.04627281147238039,0.046272811468392724
Glycerate_xc_Close,0.0,0.0
Glycerate_xc_Day,0.5169704119446143,0.5169704119446177
Glycerate_xc_Night,0.0,0.0
Glycerate_xc_Open,0.023136405735984456,0.023136405735762436
Glycerol_biomass_Close,0.0,0.0
Glycerol_biomass_Day,0.0,0.0
Glycerol_biomass_Night,0.0,0.0
Glycerol_biomass_Open,0.0,0.0
Glycolate_xc_Close,0.0,0.0
Glycolate_xc_Day,-1.0339408238895167,-1.0339408238897476
Glycolate_xc_Night,0.0,0.0
Glycolate_xc_Open,-0.04627281147220524,-0.04627281147228873
H2O_ec_Close,-2.0318327384086388,-2.0318327383993533
H2O_ec_Day,2.3340433830983436,2.3340433831021814
H2O_ec_Night,-8.318612335263083,-8.318612335262763
H2O_ec_Open,0.09640169056030165,0.09640169055807868
H2O_mc_Close,1000.0,-1000.0
H2O_mc_Day,1000.0,-1000.0
H2O_mc_Night,1000.0,-1000.0
H2O_mc_Open,1000.0,-1000.0
H2O_pc_Close,1000.0,-1000.0
H2O_pc_Day,1000.0,-1000.0
H2O_pc_Night,1000.0,-1000.0
H2O_pc_Open,1000.0,-1000.0
H2O_tx_Close,-2.0318327384050736,-2.0318327384022723
H2O_tx_Day,2.3340433831045564,2.334043383103112
H2O_tx_Night,-8.318612335260394,-8.318612335262266
H2O_tx_Open,0.09640169056804204,0.09640169056413317
H2O_xc_Close,0.0,0.0
H2O_xc_Day,1.0339408238892378,1.033940823887497
H2O_xc_Night,0.0,0.0
H2O_xc_Open,0.04627281147230734,0.046272811420568424
HEXOKINASE_RXN_MANNOSE_c_Close,0.0,0.0
HEXOKINASE_RXN_MANNOSE_c_Day,0.0,0.0
HEXOKINASE_RXN_MANNOSE_c_Night,0.0,0.0
HEXOKINASE_RXN_MANNOSE_c_Open,0.0,0.0
HISTALDEHYD_RXN_p_Close,0.0,0.0
HISTALDEHYD_RXN_p_Day,0.0,0.0
HISTALDEHYD_RXN_p_Night,0.0,0.0
HISTALDEHYD_RXN_p_Open,0.0,0.0
HISTAMINOTRANS_RXN_p_Close,0.0,0.0
HISTAMINOTRANS_RXN_p_Day,0.0,0.0
HISTAMINOTRANS_RXN_p_Night,0.0,0.0
HISTAMINOTRANS_RXN_p_Open,0.0,0.0
HISTCYCLOHYD_RXN_p_Close,0.0,0.0
HISTCYCLOHYD_RXN_p_Day,0.0,0.0
HISTCYCLOHYD_RXN_p_Night,0.0,0.0
HISTCYCLOHYD_RXN_p_Open,0.0,0.0
HISTIDINE_TRNA_LIGASE_RXN_c_Close,0.0,0.0
HISTIDINE_TRNA_LIGASE_RXN_c_Day,0.0,0.0
HISTIDINE_TRNA_LIGASE_RXN_c_Night,0.0,0.0
HISTIDINE_TRNA_LIGASE_RXN_c_Open,0.0,0.0
HISTIDPHOS_RXN_p_Close,0.0,0.0
HISTIDPHOS_RXN_p_Day,0.0,0.0
HISTIDPHOS_RXN_p_Night,0.0,0.0
HISTIDPHOS_RXN_p_Open,0.0,0.0
HISTOLDEHYD_RXN_p_Close,0.0,0.0
HISTOLDEHYD_RXN_p_Day,0.0,0.0
HISTOLDEHYD_RXN_p_Night,0.0,0.0
HISTOLDEHYD_RXN_p_Open,0.0,0.0
HISTPRATPHYD_RXN_p_Close,0.0,0.0
HISTPRATPHYD_RXN_p_Day,0.0,0.0
HISTPRATPHYD_RXN_p_Night,0.0,0.0
HISTPRATPHYD_RXN_p_Open,0.0,0.0
HIS_CITRULLINE_mc_Close,1000.0,-1000.0
HIS_CITRULLINE_mc_Day,1000.0,-1000.0
HIS_CITRULLINE_mc_Night,1000.0,-1000.0
HIS_CITRULLINE_mc_Open,1000.0,-1000.0
HIS_ORNITHINE_mc_Close,1000.0,-1000.0
HIS_ORNITHINE_mc_Day,1000.0,-1000.0
HIS_ORNITHINE_mc_Night,1000.0,-1000.0
HIS_ORNITHINE_mc_Open,1000.0,-1000.0
HIS_PROTON_rev_vc_Close,0.0,0.0
HIS_PROTON_rev_vc_Day,1.233992103664519,0.0
HIS_PROTON_rev_vc_Night,0.0,0.0
HIS_PROTON_rev_vc_Open,0.0,0.0
HIS_PROTON_vc_Close,0.0,0.0
HIS_PROTON_vc_Day,1.2339921034946482,0.0
HIS_PROTON_vc_Night,-1.1498178916927701e-10,0.0
HIS_PROTON_vc_Open,0.0,0.0
HIS_pc_Close,0.0,0.0
HIS_pc_Day,0.0,0.0
HIS_pc_Night,0.0,0.0
HIS_pc_Open,0.0,0.0
HOMOCYSMETB12_RXN_c_Close,0.0,0.0
HOMOCYSMETB12_RXN_c_Day,0.0,0.0
HOMOCYSMETB12_RXN_c_Night,0.0,0.0
HOMOCYSMETB12_RXN_c_Open,0.0,0.0
HOMOCYSMETB12_RXN_p_Close,0.0,0.0
HOMOCYSMETB12_RXN_p_Day,0.0,0.0
HOMOCYSMETB12_RXN_p_Night,0.0,0.0
HOMOCYSMETB12_RXN_p_Open,0.0,0.0
HOMOSERDEHYDROG_RXN_NADP_p_Close,0.0,0.0
HOMOSERDEHYDROG_RXN_NADP_p_Day,0.0,0.0
HOMOSERDEHYDROG_RXN_NADP_p_Night,0.0,0.0
HOMOSERDEHYDROG_RXN_NADP_p_Open,0.0,0.0
HOMOSERDEHYDROG_RXN_NAD_p_Close,0.0,0.0
HOMOSERDEHYDROG_RXN_NAD_p_Day,0.0,0.0
HOMOSERDEHYDROG_RXN_NAD_p_Night,0.0,0.0
HOMOSERDEHYDROG_RXN_NAD_p_Open,0.0,0.0
HOMOSERKIN_RXN_p_Close,0.0,0.0
HOMOSERKIN_RXN_p_Day,0.0,0.0
HOMOSERKIN_RXN_p_Night,0.0,0.0
HOMOSERKIN_RXN_p_Open,0.0,0.0
HOMO_CYS_pc_Close,0.0,0.0
HOMO_CYS_pc_Day,0.0,0.0
HOMO_CYS_pc_Night,0.0,0.0
HOMO_CYS_pc_Open,0.0,0.0
HS_pc_Close,0.0,0.0
HS_pc_Day,0.0,0.0
HS_pc_Night,0.0,0.0
HS_pc_Open,0.0,0.0
HYDROXYPYRUVATE_REDUCTASE_RXN_NAD_x_Close,0.0,0.0
HYDROXYPYRUVATE_REDUCTASE_RXN_NAD_x_Day,0.5169704119448951,0.5169704119453683
HYDROXYPYRUVATE_REDUCTASE_RXN_NAD_x_Night,0.0,0.0
HYDROXYPYRUVATE_REDUCTASE_RXN_NAD_x_Open,0.023136405735638212,0.02313640573486588
H_CloseNight_storage,1000.0000000000018,0.0
H_DayClose_storage,1000.0000000000003,0.0
H_NightOpen_storage,1000.0,0.0
H_OpenDay_storage,1000.0000000000003,0.0
H_ec_Close,0.0,0.0
H_ec_Day,0.0,0.0
H_ec_Night,0.0,0.0
H_ec_Open,0.0,0.0
H_ic_Close,0.0,-16.199262356285672
H_ic_Day,-0.5169704119396386,-66.160678080399
H_ic_Night,0.0,-86.96731077776455
H_ic_Open,-0.023136405650964642,-9.80849090434701
H_im_Close,0.0,0.0
H_im_Day,3.336471839550849e-10,0.0
H_im_Night,0.0,0.0
H_im_Open,0.0,0.0
H_pc_Close,2.599424781956202,0.19568424532073436
H_pc_Day,-19.0777299840038,-19.59470039596182
H_pc_Night,0.22687124561311126,-2.1174649580315648
H_pc_Open,-2.3418794192060184,-2.365015824965033
H_tx_Close,0.0,0.0
H_tx_Day,0.0,0.0
H_tx_Night,0.0,0.0
H_tx_Open,0.0,0.0
H_vc_Close,0.0,0.0
H_vc_Day,2.467984207002298,0.0
H_vc_Night,0.0,0.0
H_vc_Open,0.0,0.0
H_xc_Close,0.0,0.0
H_xc_Day,0.0,0.0
H_xc_Night,0.0,0.0
H_xc_Open,0.0,0.0
IGPSYN_RXN_p_Close,0.0,0.0
IGPSYN_RXN_p_Day,0.0,0.0
IGPSYN_RXN_p_Night,0.0,0.0
IGPSYN_RXN_p_Open,0.0,0.0
ILE_PROTON_rev_vc_Close,0.0,0.0
ILE_PROTON_rev_vc_Day,1.2339921035037837,0.0
ILE_PROTON_rev_vc_Night,0.0,0.0
ILE_PROTON_rev_vc_Open,0.0,0.0
ILE_PROTON_vc_Close,0.0,0.0
ILE_PROTON_vc_Day,1.2339921035066599,0.0
ILE_PROTON_vc_Night,0.0,0.0
ILE_PROTON_vc_Open,0.0,0.0
ILE_pc_Close,0.0,0.0
ILE_pc_Day,0.0,0.0
ILE_pc_Night,0.0,0.0
ILE_pc_Open,0.0,0.0
IMIDPHOSDEHYD_RXN_p_Close,0.0,0.0
IMIDPHOSDEHYD_RXN_p_Day,0.0,0.0
IMIDPHOSDEHYD_RXN_p_Night,0.0,0.0
IMIDPHOSDEHYD_RXN_p_Open,0.0,0.0
IMPCYCLOHYDROLASE_RXN_p_Close,0.0,0.0
IMPCYCLOHYDROLASE_RXN_p_Day,0.0,0.0
IMPCYCLOHYDROLASE_RXN_p_Night,0.0,0.0
IMPCYCLOHYDROLASE_RXN_p_Open,0.0,0.0
INORGPYROPHOSPHAT_RXN_c_Close,0.0,0.0
INORGPYROPHOSPHAT_RXN_c_Day,2.467984207031993,0.0
INORGPYROPHOSPHAT_RXN_c_Night,0.0,0.0
INORGPYROPHOSPHAT_RXN_c_Open,0.0,0.0
INORGPYROPHOSPHAT_RXN_p_Close,1.5736334522735989,1.5736334523190145
INORGPYROPHOSPHAT_RXN_p_Day,0.07080867660081058,0.0708086766197432
INORGPYROPHOSPHAT_RXN_p_Night,-2.631708184707651e-10,0.0
INORGPYROPHOSPHAT_RXN_p_Open,0.01928033816349739,0.01928033811323051
INORGPYROPHOSPHAT_RXN_x_Close,0.0,0.0
INORGPYROPHOSPHAT_RXN_x_Day,0.0,0.0
INORGPYROPHOSPHAT_RXN_x_Night,0.0,0.0
INORGPYROPHOSPHAT_RXN_x_Open,0.0,0.0
ISOCITDEH_RXN_c_Close,0.03362148202971815,0.03362148207144833
ISOCITDEH_RXN_c_Day,-3.5039003472883223,-3.5039003473117636
ISOCITDEH_RXN_c_Night,-1.6133066347192866,-1.6133066347370295
ISOCITDEH_RXN_c_Open,-0.3185363952050769,-0.3185363952340896
ISOCITDEH_RXN_m_Close,0.3185363952014548,0.3185363951683794
ISOCITDEH_RXN_m_Day,3.5039003472835915,3.5039003473522485
ISOCITDEH_RXN_m_Night,3.5039003472593726,3.503900347283222
ISOCITDEH_RXN_m_Open,0.3185363952294053,0.31853639520067967
ISOCITRATE_ACONITATE_mc_Close,1000.0,-1000.0
ISOCITRATE_ACONITATE_mc_Day,1000.0,-1000.0
ISOCITRATE_ACONITATE_mc_Night,1000.0,-1000.0
ISOCITRATE_ACONITATE_mc_Open,1000.0,-1000.0
ISOCITRATE_DEHYDROGENASE_NAD_RXN_m_Close,0.0,0.0
ISOCITRATE_DEHYDROGENASE_NAD_RXN_m_Day,1.759599399520091e-10,0.0
ISOCITRATE_DEHYDROGENASE_NAD_RXN_m_Night,1.962754124145487e-10,0.0
ISOCITRATE_DEHYDROGENASE_NAD_RXN_m_Open,0.0,0.0
ISOCIT_CLEAV_RXN_x_Close,0.0,0.0
ISOCIT_CLEAV_RXN_x_Day,0.0,0.0
ISOCIT_CLEAV_RXN_x_Night,0.0,0.0
ISOCIT_CLEAV_RXN_x_Open,0.0,0.0
ISOLEUCINE_TRNA_LIGASE_RXN_c_Close,0.0,0.0
ISOLEUCINE_TRNA_LIGASE_RXN_c_Day,0.0,0.0
ISOLEUCINE_TRNA_LIGASE_RXN_c_Night,0.0,0.0
ISOLEUCINE_TRNA_LIGASE_RXN_c_Open,0.0,0.0
K_CloseNight_storage,0.0,0.0
K_DayClose_storage,0.0,0.0
K_NightOpen_storage,0.0,0.0
K_OpenDay_storage,0.5,0.5
K_biomass_Close,0.0,0.0
K_biomass_Day,0.0,0.0
K_biomass_Night,0.0,0.0
K_biomass_Open,0.0,0.0
K_ec_Close,0.0,0.0
K_ec_Day,1.0009415518652551e-10,0.0
K_ec_Night,0.0,0.0
K_ec_Open,0.4999999999999998,0.5
K_rev_ec_Close,0.0,0.0
K_rev_ec_Day,0.5000000000057847,0.5
K_rev_ec_Night,0.0,0.0
K_rev_ec_Open,0.0,0.0
K_rev_vc_Close,0.0,0.0
K_rev_vc_Day,2.4679842069702205,0.0
K_rev_vc_Night,2.048809070482461e-10,0.0
K_rev_vc_Open,0.5000000000568903,0.5
K_tx_Close,0.0,0.0
K_tx_Day,-0.5,-0.5
K_tx_Night,0.0,0.0
K_tx_Open,0.5000000000003899,0.49999999999724204
K_vc_Close,0.0,0.0
K_vc_Day,2.967984207002298,0.5
K_vc_Night,0.0,0.0
K_vc_Open,0.0,0.0
LEUCINE_TRNA_LIGASE_RXN_c_Close,0.0,0.0
LEUCINE_TRNA_LIGASE_RXN_c_Day,0.0,0.0
LEUCINE_TRNA_LIGASE_RXN_c_Night,0.0,0.0
LEUCINE_TRNA_LIGASE_RXN_c_Open,0.0,0.0
LEU_PROTON_rev_vc_Close,0.0,0.0
LEU_PROTON_rev_vc_Day,1.2339921034950685,0.0
LEU_PROTON_rev_vc_Night,0.0,0.0
LEU_PROTON_rev_vc_Open,0.0,0.0
LEU_PROTON_vc_Close,0.0,0.0
LEU_PROTON_vc_Day,1.2339921035166261,0.0
LEU_PROTON_vc_Night,0.0,0.0
LEU_PROTON_vc_Open,0.0,0.0
LEU_pc_Close,0.0,0.0
LEU_pc_Day,0.0,0.0
LEU_pc_Night,0.0,0.0
LEU_pc_Open,0.0,0.0
LYSINE_TRNA_LIGASE_RXN_c_Close,0.0,0.0
LYSINE_TRNA_LIGASE_RXN_c_Day,0.0,0.0
LYSINE_TRNA_LIGASE_RXN_c_Night,0.0,0.0
LYSINE_TRNA_LIGASE_RXN_c_Open,0.0,0.0
LYS_ORNITHINE_mc_Close,1000.0,-1000.0
LYS_ORNITHINE_mc_Day,1000.0,-1000.0
LYS_ORNITHINE_mc_Night,1000.0,-1000.0
LYS_ORNITHINE_mc_Open,1000.0,-1000.0
LYS_PROTON_rev_vc_Close,0.0,0.0
LYS_PROTON_rev_vc_Day,1.2339921034801373,0.0
LYS_PROTON_rev_vc_Night,0.0,0.0
LYS_PROTON_rev_vc_Open,0.0,0.0
LYS_PROTON_vc_Close,0.0,0.0
LYS_PROTON_vc_Day,1.233992103501149,0.0
LYS_PROTON_vc_Night,7.98164218505408e-10,0.0
LYS_PROTON_vc_Open,0.0,0.0
LYS_pc_Close,0.0,0.0
LYS_pc_Day,0.0,0.0
LYS_pc_Night,0.0,0.0
LYS_pc_Open,0.0,0.0
L_ALPHA_ALANINE_PROTON_rev_vc_Close,0.0,0.0
L_ALPHA_ALANINE_PROTON_rev_vc_Day,1.233992103480881,0.0
L_ALPHA_ALANINE_PROTON_rev_vc_Night,-3.508272006236488e-10,0.0
L_ALPHA_ALANINE_PROTON_rev_vc_Open,0.0,0.0
L_ALPHA_ALANINE_PROTON_vc_Close,0.0,0.0
L_ALPHA_ALANINE_PROTON_vc_Day,1.2339921034996482,0.0
L_ALPHA_ALANINE_PROTON_vc_Night,-1.564218735987209e-10,0.0
L_ALPHA_ALANINE_PROTON_vc_Open,0.0,0.0
L_ASCORBATE_PEROXIDASE_RXN_p_Close,0.0,0.0
L_ASCORBATE_PEROXIDASE_RXN_p_Day,0.0,0.0
L_ASCORBATE_PEROXIDASE_RXN_p_Night,0.0,0.0
L_ASCORBATE_PEROXIDASE_RXN_p_Open,0.0,0.0
L_ASPARTATE_GLU_mc_Close,1000.0,-1000.0
L_ASPARTATE_GLU_mc_Day,1000.0,-1000.0
L_ASPARTATE_GLU_mc_Night,1000.0,-1000.0
L_ASPARTATE_GLU_mc_Open,1000.0,-1000.0
L_ASPARTATE_PROTON_rev_vc_Close,0.0,0.0
L_ASPARTATE_PROTON_rev_vc_Day,1.2339921035773012,0.0
L_ASPARTATE_PROTON_rev_vc_Night,1.0244045352412303e-10,0.0
L_ASPARTATE_PROTON_rev_vc_Open,0.0,0.0
L_ASPARTATE_PROTON_vc_Close,0.0,0.0
L_ASPARTATE_PROTON_vc_Day,1.2339921035167505,0.0
L_ASPARTATE_PROTON_vc_Night,0.0,0.0
L_ASPARTATE_PROTON_vc_Open,0.0,0.0
L_ASPARTATE_pc_Close,0.0,0.0
L_ASPARTATE_pc_Day,0.0,0.0
L_ASPARTATE_pc_Night,0.0,0.0
L_ASPARTATE_pc_Open,0.0,0.0
L_ASPARTATE_xc_Close,999.9999999999999,-1000.0
L_ASPARTATE_xc_Day,999.4830295880478,-999.4830295880553
L_ASPARTATE_xc_Night,1000.0,-1000.0
L_ASPARTATE_xc_Open,999.9768635942668,-999.9768635942664
L_CITRULLINE_pc_Close,0.0,0.0
L_CITRULLINE_pc_Day,0.0,0.0
L_CITRULLINE_pc_Night,0.0,0.0
L_CITRULLINE_pc_Open,0.0,0.0
MALATE_DEHYDROGENASE_NADPs_RXN_p_Close,-1.2557561339982123e-10,0.0
MALATE_DEHYDROGENASE_NADPs_RXN_p_Day,21.843698052568016,0.0
MALATE_DEHYDROGENASE_NADPs_RXN_p_Night,1.1984287173746297e-09,0.0
MALATE_DEHYDROGENASE_NADPs_RXN_p_Open,1.9857907320841335,0.0
MALATE_DEH_RXN_c_Close,999.647842122692,-1000.0
MALATE_DEH_RXN_c_Day,987.4131002985118,-985.2376431262717
MALATE_DEH_RXN_c_Night,998.1094062872482,-1000.0000000000041
MALATE_DEH_RXN_c_Open,998.2720569654614,-999.0158811235636
MALATE_DEH_RXN_m_Close,0.7043157546064351,0.704315754614254
MALATE_DEH_RXN_m_Day,6.047400354907609,6.047400354892943
MALATE_DEH_RXN_m_Night,3.781187425168116,3.781187425140567
MALATE_DEH_RXN_m_Open,0.9553990441254627,0.9553990440867086
MALATE_DEH_RXN_p_Close,999.6478421226358,-1000.0
MALATE_DEH_RXN_p_Day,1000.0,-993.9774710654793
MALATE_DEH_RXN_p_Night,998.1094062872211,-1000.0
MALATE_DEH_RXN_p_Open,1000.0,-999.250592415371
MALATE_DEH_RXN_x_Close,0.0,0.0
MALATE_DEH_RXN_x_Day,0.5169704119458088,0.5169704119439321
MALATE_DEH_RXN_x_Night,0.0,0.0
MALATE_DEH_RXN_x_Open,0.02313640573644388,0.02313640573667446
MALIC_NADP_RXN_c_Close,0.0,0.0
MALIC_NADP_RXN_c_Day,0.0,0.0
MALIC_NADP_RXN_c_Night,-4.725775348516953e-10,0.0
MALIC_NADP_RXN_c_Open,0.0,0.0
MALIC_NADP_RXN_p_Close,0.0,0.0
MALIC_NADP_RXN_p_Day,0.0,0.0
MALIC_NADP_RXN_p_Night,0.0,0.0
MALIC_NADP_RXN_p_Open,0.0,0.0
MALIC_NAD_RXN_m_Close,0.0,0.0
MALIC_NAD_RXN_m_Day,0.0,0.0
MALIC_NAD_RXN_m_Night,1.0243104737248276e-10,0.0
MALIC_NAD_RXN_m_Open,0.0,0.0
MALONYL_COA_ACP_TRANSACYL_RXN_p_Close,0.0,0.0
MALONYL_COA_ACP_TRANSACYL_RXN_p_Day,0.0,0.0
MALONYL_COA_ACP_TRANSACYL_RXN_p_Night,0.0,0.0
MALONYL_COA_ACP_TRANSACYL_RXN_p_Open,0.0,0.0
MALSYN_RXN_x_Close,0.0,0.0
MALSYN_RXN_x_Day,0.0,0.0
MALSYN_RXN_x_Night,0.0,0.0
MALSYN_RXN_x_Open,0.0,0.0
MALTODEG_RXN_c_Close,0.0,0.0
MALTODEG_RXN_c_Day,0.0,0.0
MALTODEG_RXN_c_Night,0.0,0.0
MALTODEG_RXN_c_Open,0.0,0.0
MALTODEXGLUCOSID_RXN_p_Close,0.0,0.0
MALTODEXGLUCOSID_RXN_p_Day,0.0,0.0
MALTODEXGLUCOSID_RXN_p_Night,0.0,0.0
MALTODEXGLUCOSID_RXN_p_Open,0.0,0.0
MAL_ACONITATE_mc_Close,1000.0,-1000.0
MAL_ACONITATE_mc_Day,1000.0,-1000.0
MAL_ACONITATE_mc_Night,1000.0,-1000.0
MAL_ACONITATE_mc_Open,1000.0,-1000.0
MAL_CIT_mc_Close,1000.0,-1000.0
MAL_CIT_mc_Day,1000.0,-1000.0
MAL_CIT_mc_Night,1000.0,-1000.0
MAL_CIT_mc_Open,1000.0,-1000.0
MAL_CIT_vc_Close,0.0,0.0
MAL_CIT_vc_Day,1.2339921035001624,-0.8226614023388914
MAL_CIT_vc_Night,0.0,0.0
MAL_CIT_vc_Open,0.0,0.0
MAL_ISOCITRATE_mc_Close,1000.0,-1000.0
MAL_ISOCITRATE_mc_Day,1000.0,-1000.0
MAL_ISOCITRATE_mc_Night,1000.0,-1000.0
MAL_ISOCITRATE_mc_Open,1000.0,-1000.0
MAL_PROTON_rev_vc_Close,0.0,0.0
MAL_PROTON_rev_vc_Day,1.2339921035080668,0.0
MAL_PROTON_rev_vc_Night,0.0,0.0
MAL_PROTON_rev_vc_Open,0.0,0.0
MAL_PROTON_vc_Close,0.0,0.0
MAL_PROTON_vc_Day,1.2339921035000763,0.0
MAL_PROTON_vc_Night,0.0,0.0
MAL_PROTON_vc_Open,0.0,0.0
MAL_Pi_mc_Close,1000.0,-1000.0
MAL_Pi_mc_Day,1000.0,-1000.0
MAL_Pi_mc_Night,1000.0,-1000.0
MAL_Pi_mc_Open,1000.0,-1000.0
MAL_SO4_mc_Close,1000.0,-1000.0
MAL_SO4_mc_Day,1000.0,-1000.0
MAL_SO4_mc_Night,1000.0,-1000.0
MAL_SO4_mc_Open,1000.0,-1000.0
MAL_SUC_mc_Close,1000.0,-1000.0
MAL_SUC_mc_Day,1000.0,-1000.0
