,Min,Max
GLUTAMINESYN_RXN_c_Close,0.0,0.0
GLUTAMINESYN_RXN_c_Day,0.50699999914711,0.0
GLUTAMINESYN_RXN_c_Night,0.0,0.0
GLUTAMINESYN_RXN_c_Open,0.03310681859022075,0.0
GLUTAMINESYN_RXN_m_Close,0.0,0.0
GLUTAMINESYN_RXN_m_Day,0.5069999990489685,0.0
GLUTAMINESYN_RXN_m_Night,0.0,0.0
GLUTAMINESYN_RXN_m_Open,0.03310681859166574,0.0
GLUTAMINESYN_RXN_p_Close,0.0,0.0
GLUTAMINESYN_RXN_p_Day,0.5069999990477768,0.0
GLUTAMINESYN_RXN_p_Night,0.0,0.0
GLUTAMINESYN_RXN_p_Open,0.033106818630504055,0.0
GLUTAMINE_TRNA_LIGASE_RXN_c_Close,0.0,0.0
GLUTAMINE_TRNA_LIGASE_RXN_c_Day,0.0,0.0
GLUTAMINE_TRNA_LIGASE_RXN_c_Night,0.0,0.0
GLUTAMINE_TRNA_LIGASE_RXN_c_Open,0.0,0.0
GLUTATHIONE_PEROXIDASE_RXN_p_Close,0.0,0.0
GLUTATHIONE_PEROXIDASE_RXN_p_Day,0.0,0.0
GLUTATHIONE_PEROXIDASE_RXN_p_Night,0.0,0.0
GLUTATHIONE_PEROXIDASE_RXN_p_Open,0.0,0.0
GLUTATHIONE_REDUCT_NADPH_RXN_p_Close,0.0,0.0
GLUTATHIONE_REDUCT_NADPH_RXN_p_Day,0.0,0.0
GLUTATHIONE_REDUCT_NADPH_RXN_p_Night,0.0,0.0
GLUTATHIONE_REDUCT_NADPH_RXN_p_Open,0.0,0.0
GLUTDECARBOX_RXN_c_Close,0.0,0.0
GLUTDECARBOX_RXN_c_Day,0.0,0.0
GLUTDECARBOX_RXN_c_Night,0.0,0.0
GLUTDECARBOX_RXN_c_Open,0.0,0.0
GLUTKIN_RXN_c_Close,0.0,0.0
GLUTKIN_RXN_c_Day,0.0,0.0
GLUTKIN_RXN_c_Night,0.0,0.0
GLUTKIN_RXN_c_Open,0.0,0.0
GLUTSEMIALDEHYDRROG_RXN_c_Close,0.0,0.0
GLUTSEMIALDEHYDRROG_RXN_c_Day,0.0,0.0
GLUTSEMIALDEHYDRROG_RXN_c_Night,0.0,0.0
GLUTSEMIALDEHYDRROG_RXN_c_Open,0.0,0.0
GLY3KIN_RXN_p_Close,0.0,0.0
GLY3KIN_RXN_p_Day,0.5069999990447152,0.5069999990461662
GLY3KIN_RXN_p_Night,0.0,0.0
GLY3KIN_RXN_p_Open,0.033106818633723376,0.03310681863385373
GLYC3PDEHYDROGBIOSYN_RXN_c_Close,0.0,0.0
GLYC3PDEHYDROGBIOSYN_RXN_c_Day,0.0,0.0
GLYC3PDEHYDROGBIOSYN_RXN_c_Night,0.0,0.0
GLYC3PDEHYDROGBIOSYN_RXN_c_Open,0.0,0.0
GLYCERATE_GLYCOLLATE_pc_Close,0.0,0.0
GLYCERATE_GLYCOLLATE_pc_Day,0.506999999046204,0.5069999990463746
GLYCERATE_GLYCOLLATE_pc_Night,0.0,0.0
GLYCERATE_GLYCOLLATE_pc_Open,0.03310681863455119,0.03310681863542867
GLYCINE_AMINOTRANSFERASE_RXN_x_Close,0.0,-1000.0
GLYCINE_AMINOTRANSFERASE_RXN_x_Day,0.5069999990447327,-999.4930000009526
GLYCINE_AMINOTRANSFERASE_RXN_x_Night,0.0,-1000.0
GLYCINE_AMINOTRANSFERASE_RXN_x_Open,0.03310681863374145,-999.9668931813786
GLYCINE_TRNA_LIGASE_RXN_c_Close,0.0,0.0
GLYCINE_TRNA_LIGASE_RXN_c_Day,0.0,0.0
GLYCINE_TRNA_LIGASE_RXN_c_Night,0.0,0.0
GLYCINE_TRNA_LIGASE_RXN_c_Open,0.0,0.0
GLYCOGENSYN_RXN_p_Close,1.5736334523202913,1.5736334523189701
GLYCOGENSYN_RXN_p_Day,0.2499999992032591,0.2499999992053134
GLYCOGENSYN_RXN_p_Night,0.0,0.0
GLYCOGENSYN_RXN_p_Open,0.0,0.0
GLYOHMETRANS_RXN_c_Close,1000.0,-1000.0
GLYOHMETRANS_RXN_c_Day,1000.0,-1000.0
GLYOHMETRANS_RXN_c_Night,1000.0,-1000.0
GLYOHMETRANS_RXN_c_Open,1000.0,-1000.0
GLYOHMETRANS_RXN_m_Close,1000.0,-1000.0
GLYOHMETRANS_RXN_m_Day,999.493000000954,-999.4930000009542
GLYOHMETRANS_RXN_m_Night,1000.0,-1000.0000000000534
GLYOHMETRANS_RXN_m_Open,999.9668931813659,-999.9668931813665
GLYOHMETRANS_RXN_p_Close,1000.0,-1000.0000000000001
GLYOHMETRANS_RXN_p_Day,1000.0000000000003,-1000.0000000000001
GLYOHMETRANS_RXN_p_Night,1000.0,-1000.0
GLYOHMETRANS_RXN_p_Open,1000.0,-1000.0000000000013
GLY_PROTON_rev_vc_Close,0.0,0.0
GLY_PROTON_rev_vc_Day,1.484499997063586,0.0
GLY_PROTON_rev_vc_Night,-1.0046427312509596e-10,0.0
GLY_PROTON_rev_vc_Open,0.0,0.0
GLY_PROTON_vc_Close,0.0,0.0
GLY_PROTON_vc_Day,1.4844999970425528,0.0
GLY_PROTON_vc_Night,0.0,0.0
GLY_PROTON_vc_Open,0.0,0.0
GLY_mc_Close,1000.0000000000008,-1000.0
GLY_mc_Day,998.9860000019079,-1000.0
GLY_mc_Night,999.9999999999999,-1000.000000000023
GLY_mc_Open,999.9337863627273,-1000.0
GLY_pc_Close,1000.0,-1000.0
GLY_pc_Day,1000.0,-1000.0
GLY_pc_Night,1000.0,-1000.0
GLY_pc_Open,999.9999999999998,-1000.0
GLY_xc_Close,0.0,0.0
GLY_xc_Day,1.013999998092243,1.0139999980917556
GLY_xc_Night,0.0,0.0
GLY_xc_Open,0.06621363726776235,0.06621363727023488
GPH_RXN_p_Close,0.0,0.0
GPH_RXN_p_Day,1.0139999980921517,1.013999998093111
GPH_RXN_p_Night,0.0,0.0
GPH_RXN_p_Open,0.06621363726868056,0.06621363726907846
Glycerate_xc_Close,0.0,0.0
Glycerate_xc_Day,0.5069999990457087,0.5069999990457066
Glycerate_xc_Night,0.0,0.0
Glycerate_xc_Open,0.0331068186339655,0.03310681863427612
Glycerol_biomass_Close,0.0,0.0
Glycerol_biomass_Day,0.0,0.0
Glycerol_biomass_Night,0.0,0.0
Glycerol_biomass_Open,0.0,0.0
Glycolate_xc_Close,0.0,0.0
Glycolate_xc_Day,-1.013999998092155,-1.0139999980939507
Glycolate_xc_Night,0.0,0.0
Glycolate_xc_Open,-0.0662136372685871,-0.06621363726819315
H2O_ec_Close,-2.031832738405001,-2.0318327384680672
H2O_ec_Day,2.1049999960444428,2.1049999960243353
H2O_ec_Night,-8.318612335321518,-8.318612335259331
H2O_ec_Open,0.32544507764331837,0.32544507764089015
H2O_mc_Close,1000.0,-1000.0
H2O_mc_Day,1000.0,-1000.0
H2O_mc_Night,1000.0,-1000.0
H2O_mc_Open,1000.0,-1000.0
H2O_pc_Close,1000.0,-1000.0
H2O_pc_Day,1000.0,-1000.0
H2O_pc_Night,1000.0,-1000.0
H2O_pc_Open,1000.0,-1000.0
H2O_tx_Close,-2.031832738405569,-2.0318327384093795
H2O_tx_Day,2.1049999960257924,2.104999996025936
H2O_tx_Night,-8.318612335263197,-8.318612335262547
H2O_tx_Open,0.32544507764350783,0.3254450776465733
H2O_xc_Close,0.0,0.0
H2O_xc_Day,1.0139999980921974,1.0139999980913967
H2O_xc_Night,0.0,0.0
H2O_xc_Open,0.06621363726812504,0.0662136372716582
HEXOKINASE_RXN_MANNOSE_c_Close,0.0,0.0
HEXOKINASE_RXN_MANNOSE_c_Day,0.0,0.0
HEXOKINASE_RXN_MANNOSE_c_Night,0.0,0.0
HEXOKINASE_RXN_MANNOSE_c_Open,0.0,0.0
HISTALDEHYD_RXN_p_Close,0.0,0.0
HISTALDEHYD_RXN_p_Day,0.0,0.0
HISTALDEHYD_RXN_p_Night,0.0,0.0
HISTALDEHYD_RXN_p_Open,0.0,0.0
HISTAMINOTRANS_RXN_p_Close,0.0,0.0
HISTAMINOTRANS_RXN_p_Day,0.0,0.0
HISTAMINOTRANS_RXN_p_Night,0.0,0.0
HISTAMINOTRANS_RXN_p_Open,0.0,0.0
HISTCYCLOHYD_RXN_p_Close,0.0,0.0
HISTCYCLOHYD_RXN_p_Day,0.0,0.0
HISTCYCLOHYD_RXN_p_Night,0.0,0.0
HISTCYCLOHYD_RXN_p_Open,0.0,0.0
HISTIDINE_TRNA_LIGASE_RXN_c_Close,0.0,0.0
HISTIDINE_TRNA_LIGASE_RXN_c_Day,0.0,0.0
HISTIDINE_TRNA_LIGASE_RXN_c_Night,0.0,0.0
HISTIDINE_TRNA_LIGASE_RXN_c_Open,0.0,0.0
HISTIDPHOS_RXN_p_Close,0.0,0.0
HISTIDPHOS_RXN_p_Day,0.0,0.0
HISTIDPHOS_RXN_p_Night,0.0,0.0
HISTIDPHOS_RXN_p_Open,0.0,0.0
HISTOLDEHYD_RXN_p_Close,0.0,0.0
HISTOLDEHYD_RXN_p_Day,0.0,0.0
HISTOLDEHYD_RXN_p_Night,0.0,0.0
HISTOLDEHYD_RXN_p_Open,0.0,0.0
HISTPRATPHYD_RXN_p_Close,0.0,0.0
HISTPRATPHYD_RXN_p_Day,0.0,0.0
HISTPRATPHYD_RXN_p_Night,0.0,0.0
HISTPRATPHYD_RXN_p_Open,0.0,0.0
HIS_CITRULLINE_mc_Close,1000.0,-1000.0
HIS_CITRULLINE_mc_Day,1000.0,-1000.0
HIS_CITRULLINE_mc_Night,1000.0,-1000.0
HIS_CITRULLINE_mc_Open,1000.0,-1000.0
HIS_ORNITHINE_mc_Close,1000.0,-1000.0
HIS_ORNITHINE_mc_Day,1000.0,-1000.0
HIS_ORNITHINE_mc_Night,1000.0,-1000.0
HIS_ORNITHINE_mc_Open,1000.0,-1000.0
HIS_PROTON_rev_vc_Close,0.0,0.0
HIS_PROTON_rev_vc_Day,1.4844999970442927,0.0
HIS_PROTON_rev_vc_Night,0.0,0.0
HIS_PROTON_rev_vc_Open,0.0,0.0
HIS_PROTON_vc_Close,0.0,0.0
HIS_PROTON_vc_Day,1.4844999970642605,0.0
HIS_PROTON_vc_Night,0.0,0.0
HIS_PROTON_vc_Open,0.0,0.0
HIS_pc_Close,0.0,0.0
HIS_pc_Day,0.0,0.0
HIS_pc_Night,0.0,0.0
HIS_pc_Open,0.0,0.0
HOMOCYSMETB12_RXN_c_Close,0.0,0.0
HOMOCYSMETB12_RXN_c_Day,0.0,0.0
HOMOCYSMETB12_RXN_c_Night,0.0,0.0
HOMOCYSMETB12_RXN_c_Open,0.0,0.0
HOMOCYSMETB12_RXN_p_Close,0.0,0.0
HOMOCYSMETB12_RXN_p_Day,0.0,0.0
HOMOCYSMETB12_RXN_p_Night,0.0,0.0
HOMOCYSMETB12_RXN_p_Open,0.0,0.0
HOMOSERDEHYDROG_RXN_NADP_p_Close,0.0,0.0
HOMOSERDEHYDROG_RXN_NADP_p_Day,0.0,0.0
HOMOSERDEHYDROG_RXN_NADP_p_Night,0.0,0.0
HOMOSERDEHYDROG_RXN_NADP_p_Open,0.0,0.0
HOMOSERDEHYDROG_RXN_NAD_p_Close,0.0,0.0
HOMOSERDEHYDROG_RXN_NAD_p_Day,0.0,0.0
HOMOSERDEHYDROG_RXN_NAD_p_Night,0.0,0.0
HOMOSERDEHYDROG_RXN_NAD_p_Open,0.0,0.0
HOMOSERKIN_RXN_p_Close,0.0,0.0
HOMOSERKIN_RXN_p_Day,0.0,0.0
HOMOSERKIN_RXN_p_Night,0.0,0.0
HOMOSERKIN_RXN_p_Open,0.0,0.0
HOMO_CYS_pc_Close,0.0,0.0
HOMO_CYS_pc_Day,0.0,0.0
HOMO_CYS_pc_Night,0.0,0.0
HOMO_CYS_pc_Open,0.0,0.0
HS_pc_Close,0.0,0.0
HS_pc_Day,0.0,0.0
HS_pc_Night,0.0,0.0
HS_pc_Open,0.0,0.0
HYDROXYPYRUVATE_REDUCTASE_RXN_NAD_x_Close,0.0,0.0
HYDROXYPYRUVATE_REDUCTASE_RXN_NAD_x_Day,0.5069999990457393,0.5069999990455394
HYDROXYPYRUVATE_REDUCTASE_RXN_NAD_x_Night,0.0,0.0
HYDROXYPYRUVATE_REDUCTASE_RXN_NAD_x_Open,0.033106818631150996,0.03310681863536047
H_CloseNight_storage,999.3624999999988,0.0
H_DayClose_storage,999.3625,0.0
H_NightOpen_storage,999.3624999999998,0.0
H_OpenDay_storage,1000.0,0.6375000000000592
H_ec_Close,0.0,0.0
H_ec_Day,0.0,0.0
H_ec_Night,0.0,0.0
H_ec_Open,0.0,0.0
H_ic_Close,0.0,-16.199262356277075
H_ic_Day,-0.5069999990220797,-68.22277244244442
H_ic_Night,0.0,-86.96731077775732
H_ic_Open,-0.03310681862899756,-8.266540590872701
H_im_Close,0.0,0.0
H_im_Day,0.0,0.0
H_im_Night,0.0,0.0
H_im_Open,-3.915315295791158e-10,0.0
H_pc_Close,2.5994247820418384,0.19568424554026365
H_pc_Day,-18.469072088208804,-19.72607208723609
H_pc_Night,0.226871245488951,-2.117464958063465
H_pc_Open,-2.1075019938482304,-2.1406088125497136
H_tx_Close,0.0,0.0
H_tx_Day,0.0,0.0
H_tx_Night,0.0,0.0
H_tx_Open,0.0,0.0
H_vc_Close,0.0,0.0
H_vc_Day,2.968999994115307,0.0
H_vc_Night,0.0,0.0
H_vc_Open,0.0,0.0
H_xc_Close,0.0,0.0
H_xc_Day,0.0,0.0
H_xc_Night,0.0,0.0
H_xc_Open,0.0,0.0
IGPSYN_RXN_p_Close,0.0,0.0
IGPSYN_RXN_p_Day,0.0,0.0
IGPSYN_RXN_p_Night,0.0,0.0
IGPSYN_RXN_p_Open,0.0,0.0
ILE_PROTON_rev_vc_Close,0.0,0.0
ILE_PROTON_rev_vc_Day,1.484499997063873,0.0
ILE_PROTON_rev_vc_Night,0.0,0.0
ILE_PROTON_rev_vc_Open,0.0,0.0
ILE_PROTON_vc_Close,0.0,0.0
ILE_PROTON_vc_Day,1.484499997057089,0.0
ILE_PROTON_vc_Night,-1.189534690258372e-10,0.0
ILE_PROTON_vc_Open,0.0,0.0
ILE_pc_Close,0.0,0.0
ILE_pc_Day,0.0,0.0
ILE_pc_Night,0.0,0.0
ILE_pc_Open,0.0,0.0
IMIDPHOSDEHYD_RXN_p_Close,0.0,0.0
IMIDPHOSDEHYD_RXN_p_Day,0.0,0.0
IMIDPHOSDEHYD_RXN_p_Night,0.0,0.0
IMIDPHOSDEHYD_RXN_p_Open,0.0,0.0
IMPCYCLOHYDROLASE_RXN_p_Close,0.0,0.0
IMPCYCLOHYDROLASE_RXN_p_Day,0.0,0.0
IMPCYCLOHYDROLASE_RXN_p_Night,0.0,0.0
IMPCYCLOHYDROLASE_RXN_p_Open,0.0,0.0
INORGPYROPHOSPHAT_RXN_c_Close,0.0,0.0
INORGPYROPHOSPHAT_RXN_c_Day,2.9689999941213028,0.0
INORGPYROPHOSPHAT_RXN_c_Night,0.0,0.0
INORGPYROPHOSPHAT_RXN_c_Open,0.0,0.0
INORGPYROPHOSPHAT_RXN_p_Close,1.5736334523213193,1.573633452318969
INORGPYROPHOSPHAT_RXN_p_Day,0.62499999911973,0.24999999920379423
INORGPYROPHOSPHAT_RXN_p_Night,0.0,0.0
INORGPYROPHOSPHAT_RXN_p_Open,0.0,0.0
INORGPYROPHOSPHAT_RXN_x_Close,0.0,0.0
INORGPYROPHOSPHAT_RXN_x_Day,0.0,0.0
INORGPYROPHOSPHAT_RXN_x_Night,0.0,0.0
INORGPYROPHOSPHAT_RXN_x_Open,0.0,0.0
ISOCITDEH_RXN_c_Close,0.033621482102374645,0.03362148212079319
ISOCITDEH_RXN_c_Day,-3.5039003474186075,-3.5039003472706605
ISOCITDEH_RXN_c_Night,-1.613306634717398,-1.6133066346681328
ISOCITDEH_RXN_c_Open,-0.3185363952351712,-0.3185363952932066
ISOCITDEH_RXN_m_Close,0.31853639518823396,0.31853639519701393
ISOCITDEH_RXN_m_Day,3.503900347280651,3.5039003473131025
ISOCITDEH_RXN_m_Night,3.5039003472803754,3.5039003472873946
ISOCITDEH_RXN_m_Open,0.31853639524323396,0.3185363952147582
ISOCITRATE_ACONITATE_mc_Close,1000.0,-1000.0
ISOCITRATE_ACONITATE_mc_Day,1000.0,-1000.0
ISOCITRATE_ACONITATE_mc_Night,1000.0,-1000.0
ISOCITRATE_ACONITATE_mc_Open,1000.0,-1000.0
ISOCITRATE_DEHYDROGENASE_NAD_RXN_m_Close,0.0,0.0
ISOCITRATE_DEHYDROGENASE_NAD_RXN_m_Day,0.0,0.0
ISOCITRATE_DEHYDROGENASE_NAD_RXN_m_Night,0.0,0.0
ISOCITRATE_DEHYDROGENASE_NAD_RXN_m_Open,0.0,0.0
ISOCIT_CLEAV_RXN_x_Close,0.0,0.0
ISOCIT_CLEAV_RXN_x_Day,0.0,0.0
ISOCIT_CLEAV_RXN_x_Night,0.0,0.0
ISOCIT_CLEAV_RXN_x_Open,0.0,0.0
ISOLEUCINE_TRNA_LIGASE_RXN_c_Close,0.0,0.0
ISOLEUCINE_TRNA_LIGASE_RXN_c_Day,0.0,0.0
ISOLEUCINE_TRNA_LIGASE_RXN_c_Night,0.0,0.0
ISOLEUCINE_TRNA_LIGASE_RXN_c_Open,0.0,0.0
K_CloseNight_storage,0.0,0.0
K_DayClose_storage,0.0,0.0
K_NightOpen_storage,0.0,0.0
K_OpenDay_storage,0.75,0.75
K_biomass_Close,0.0,0.0
K_biomass_Day,0.0,0.0
K_biomass_Night,0.0,0.0
K_biomass_Open,0.0,0.0
K_ec_Close,0.0,0.0
K_ec_Day,0.0,0.0
K_ec_Night,0.0,0.0
K_ec_Open,0.7499999998825405,0.7500000000093223
K_rev_ec_Close,0.0,0.0
K_rev_ec_Day,0.7499999999988067,0.75
K_rev_ec_Night,0.0,0.0
K_rev_ec_Open,0.0,0.0
K_rev_vc_Close,-1.1196206530392127e-10,0.0
K_rev_vc_Day,2.9689999940579987,0.0
K_rev_vc_Night,0.0,0.0
K_rev_vc_Open,0.7499999999355296,0.75
K_tx_Close,0.0,0.0
K_tx_Day,-0.75,-0.75
K_tx_Night,0.0,0.0
K_tx_Open,0.7499999999954503,0.7500000000000026
K_vc_Close,0.0,0.0
K_vc_Day,3.718999994115307,0.75
K_vc_Night,0.0,0.0
K_vc_Open,0.0,0.0
LEUCINE_TRNA_LIGASE_RXN_c_Close,0.0,0.0
LEUCINE_TRNA_LIGASE_RXN_c_Day,0.0,0.0
LEUCINE_TRNA_LIGASE_RXN_c_Night,0.0,0.0
LEUCINE_TRNA_LIGASE_RXN_c_Open,0.0,0.0
LEU_PROTON_rev_vc_Close,0.0,0.0
LEU_PROTON_rev_vc_Day,1.4844999970638164,0.0
LEU_PROTON_rev_vc_Night,0.0,0.0
LEU_PROTON_rev_vc_Open,0.0,0.0
LEU_PROTON_vc_Close,0.0,0.0
LEU_PROTON_vc_Day,1.4844999970606514,0.0
LEU_PROTON_vc_Night,0.0,0.0
LEU_PROTON_vc_Open,0.0,0.0
LEU_pc_Close,0.0,0.0
LEU_pc_Day,0.0,0.0
LEU_pc_Night,0.0,0.0
LEU_pc_Open,0.0,0.0
LYSINE_TRNA_LIGASE_RXN_c_Close,0.0,0.0
LYSINE_TRNA_LIGASE_RXN_c_Day,0.0,0.0
LYSINE_TRNA_LIGASE_RXN_c_Night,0.0,0.0
LYSINE_TRNA_LIGASE_RXN_c_Open,0.0,0.0
LYS_ORNITHINE_mc_Close,1000.0,-1000.0
LYS_ORNITHINE_mc_Day,1000.0,-1000.0
LYS_ORNITHINE_mc_Night,1000.0,-1000.0
LYS_ORNITHINE_mc_Open,1000.0,-1000.0
LYS_PROTON_rev_vc_Close,0.0,0.0
LYS_PROTON_rev_vc_Day,1.4844999970297077,0.0
LYS_PROTON_rev_vc_Night,0.0,0.0
LYS_PROTON_rev_vc_Open,0.0,0.0
LYS_PROTON_vc_Close,0.0,0.0
LYS_PROTON_vc_Day,1.4844999970422577,0.0
LYS_PROTON_vc_Night,7.694027226694928e-10,0.0
LYS_PROTON_vc_Open,0.0,0.0
LYS_pc_Close,0.0,0.0
LYS_pc_Day,0.0,0.0
LYS_pc_Night,0.0,0.0
LYS_pc_Open,0.0,0.0
L_ALPHA_ALANINE_PROTON_rev_vc_Close,0.0,0.0
L_ALPHA_ALANINE_PROTON_rev_vc_Day,1.4844999970488058,0.0
L_ALPHA_ALANINE_PROTON_rev_vc_Night,0.0,0.0
L_ALPHA_ALANINE_PROTON_rev_vc_Open,0.0,0.0
L_ALPHA_ALANINE_PROTON_vc_Close,0.0,0.0
L_ALPHA_ALANINE_PROTON_vc_Day,1.4844999970567594,0.0
L_ALPHA_ALANINE_PROTON_vc_Night,0.0,0.0
L_ALPHA_ALANINE_PROTON_vc_Open,0.0,0.0
L_ASCORBATE_PEROXIDASE_RXN_p_Close,0.0,0.0
L_ASCORBATE_PEROXIDASE_RXN_p_Day,0.0,0.0
L_ASCORBATE_PEROXIDASE_RXN_p_Night,0.0,0.0
L_ASCORBATE_PEROXIDASE_RXN_p_Open,0.0,0.0
L_ASPARTATE_GLU_mc_Close,1000.0,-1000.0
L_ASPARTATE_GLU_mc_Day,1000.0,-1000.0
L_ASPARTATE_GLU_mc_Night,1000.0,-1000.0
L_ASPARTATE_GLU_mc_Open,1000.0,-1000.0
L_ASPARTATE_PROTON_rev_vc_Close,0.0,0.0
L_ASPARTATE_PROTON_rev_vc_Day,1.4844999970453086,0.0
L_ASPARTATE_PROTON_rev_vc_Night,0.0,0.0
L_ASPARTATE_PROTON_rev_vc_Open,0.0,0.0
L_ASPARTATE_PROTON_vc_Close,0.0,0.0
L_ASPARTATE_PROTON_vc_Day,1.4844999970391821,0.0
L_ASPARTATE_PROTON_vc_Night,0.0,0.0
L_ASPARTATE_PROTON_vc_Open,0.0,0.0
L_ASPARTATE_pc_Close,0.0,0.0
L_ASPARTATE_pc_Day,0.0,0.0
L_ASPARTATE_pc_Night,0.0,0.0
L_ASPARTATE_pc_Open,0.0,0.0
L_ASPARTATE_xc_Close,1000.0,-1000.0
L_ASPARTATE_xc_Day,999.4930000009532,-999.4930000009547
L_ASPARTATE_xc_Night,1000.0000000000045,-1000.0
L_ASPARTATE_xc_Open,999.9668931813605,-999.966893181366
L_CITRULLINE_pc_Close,0.0,0.0
L_CITRULLINE_pc_Day,0.0,0.0
L_CITRULLINE_pc_Night,0.0,0.0
L_CITRULLINE_pc_Open,0.0,0.0
MALATE_DEHYDROGENASE_NADPs_RXN_p_Close,0.0,0.0
MALATE_DEHYDROGENASE_NADPs_RXN_p_Day,21.89137792362299,0.0
MALATE_DEHYDROGENASE_NADPs_RXN_p_Night,0.0,0.0
MALATE_DEHYDROGENASE_NADPs_RXN_p_Open,1.990125265812748,0.0
MALATE_DEH_RXN_c_Close,999.6478421226727,-1000.0
MALATE_DEH_RXN_c_Day,988.0317286072865,-985.3871993197292
MALATE_DEH_RXN_c_Night,998.1094062874632,-1000.0
MALATE_DEH_RXN_c_Open,998.1214639778203,-999.2413249300749
MALATE_DEH_RXN_m_Close,0.7043157546192568,0.7043157546402199
MALATE_DEH_RXN_m_Day,6.26457724529439,6.264577245320413
MALATE_DEH_RXN_m_Night,3.781187425144438,3.781187425066719
MALATE_DEH_RXN_m_Open,0.7902365585812435,0.7902365586378454
MALATE_DEH_RXN_p_Close,999.6478421226896,-1000.0
MALATE_DEH_RXN_p_Day,1000.0,-994.8033058516369
MALATE_DEH_RXN_p_Night,998.1094062874423,-1000.0
MALATE_DEH_RXN_p_Open,1000.0,-999.3198073551107
MALATE_DEH_RXN_x_Close,0.0,0.0
MALATE_DEH_RXN_x_Day,0.5069999990463027,0.5069999990460031
MALATE_DEH_RXN_x_Night,0.0,0.0
MALATE_DEH_RXN_x_Open,0.0331068186342783,0.03310681863427523
MALIC_NADP_RXN_c_Close,0.0,0.0
MALIC_NADP_RXN_c_Day,0.3749999999909821,0.0
MALIC_NADP_RXN_c_Night,0.0,0.0
MALIC_NADP_RXN_c_Open,0.0,0.0
MALIC_NADP_RXN_p_Close,0.0,0.0
MALIC_NADP_RXN_p_Day,0.0,0.0
MALIC_NADP_RXN_p_Night,0.0,0.0
MALIC_NADP_RXN_p_Open,0.0,0.0
MALIC_NAD_RXN_m_Close,0.0,0.0
MALIC_NAD_RXN_m_Day,0.0,0.0
MALIC_NAD_RXN_m_Night,0.0,0.0
MALIC_NAD_RXN_m_Open,0.0,0.0
MALONYL_COA_ACP_TRANSACYL_RXN_p_Close,0.0,0.0
MALONYL_COA_ACP_TRANSACYL_RXN_p_Day,0.0,0.0
MALONYL_COA_ACP_TRANSACYL_RXN_p_Night,0.0,0.0
MALONYL_COA_ACP_TRANSACYL_RXN_p_Open,0.0,0.0
MALSYN_RXN_x_Close,0.0,0.0
MALSYN_RXN_x_Day,0.0,0.0
MALSYN_RXN_x_Night,0.0,0.0
MALSYN_RXN_x_Open,0.0,0.0
MALTODEG_RXN_c_Close,0.0,0.0
MALTODEG_RXN_c_Day,0.0,0.0
MALTODEG_RXN_c_Night,0.0,0.0
MALTODEG_RXN_c_Open,0.0,0.0
MALTODEXGLUCOSID_RXN_p_Close,0.0,0.0
MALTODEXGLUCOSID_RXN_p_Day,0.0,0.0
MALTODEXGLUCOSID_RXN_p_Night,0.0,0.0
MALTODEXGLUCOSID_RXN_p_Open,0.0,0.0
MAL_ACONITATE_mc_Close,1000.0,-1000.0
MAL_ACONITATE_mc_Day,1000.0,-1000.0
MAL_ACONITATE_mc_Night,1000.0,-1000.0
MAL_ACONITATE_mc_Open,1000.0,-1000.0
MAL_CIT_mc_Close,1000.0,-1000.0
MAL_CIT_mc_Day,1000.0,-1000.0
MAL_CIT_mc_Night,1000.0,-1000.0
MAL_CIT_mc_Open,1000.0,-1000.0
MAL_CIT_vc_Close,0.0,0.0
MAL_CIT_vc_Day,1.8594999970590957,-0.9896666647089006
MAL_CIT_vc_Night,0.0,0.0
MAL_CIT_vc_Open,0.0,0.0
MAL_ISOCITRATE_mc_Close,1000.0,-1000.0
MAL_ISOCITRATE_mc_Day,1000.0,-1000.0
MAL_ISOCITRATE_mc_Night,1000.0,-1000.0
MAL_ISOCITRATE_mc_Open,1000.0,-1000.0
MAL_PROTON_rev_vc_Close,0.0,0.0
MAL_PROTON_rev_vc_Day,1.8594999970655104,0.0
MAL_PROTON_rev_vc_Night,0.0,0.0
MAL_PROTON_rev_vc_Open,0.0,0.0
MAL_PROTON_vc_Close,0.0,0.0
MAL_PROTON_vc_Day,1.4844999970641501,0.0
MAL_PROTON_vc_Night,0.0,0.0
MAL_PROTON_vc_Open,0.3750000000016075,0.374999999995055
MAL_Pi_mc_Close,1000.0,-1000.0
MAL_Pi_mc_Day,1000.0,-1000.0
MAL_Pi_mc_Night,1000.0,-1000.0
MAL_Pi_mc_Open,1000.0,-1000.0
MAL_SO4_mc_Close,1000.0,-1000.0
MAL_SO4_mc_Day,1000.0,-1000.0
MAL_SO4_mc_Night,1000.0,-1000.0
MAL_SO4_mc_Open,1000.0,-1000.0
MAL_SUC_mc_Close,1000.0,-1000.0
MAL_SUC_mc_Day,1000.0,-1000.0
MAL_SUC_mc_Night,1000.0,-1000.0
MAL_SUC_mc_Open,1000.0,-1000.0
MAL_ec_Close,0.0,0.0
MAL_ec_Day,0.0,0.0
MAL_ec_Night,0.0,0.0
MAL_ec_Open,0.0,0.0
MAL_rev_ec_Close,0.0,0.0
MAL_rev_ec_Day,0.0,0.0
MAL_rev_ec_Night,0.0,0.0
MAL_rev_ec_Open,0.0,0.0
MAL_tx_Close,0.0,0.0
MAL_tx_Day,0.0,0.0
MAL_tx_Night,0.0,0.0
